Invoice ID,Time,DayName,MonthName,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,Rating,gross income,prediction,Sales
430-53-4718,2023-12-20 15:46:00,,January,B,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,Credit card,8.4,30.148,8,633.1080000000001
886-18-2897,2023-12-20 19:06:00,Thursday,March,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,Credit card,4.5,14.14,4,237.55200000000002
602-16-6955,2023-12-20 18:10:00,Wednesday,January,B,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,Ewallet,6.0,38.3,10,804.3
745-74-0715,2023-12-20 20:46:00,Saturday,March,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,Ewallet,8.8,5.803,2,121.863
690-01-6631,2023-12-20 18:35:00,Thursday,February,B,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,Ewallet,6.6,8.745,6,110.187
652-49-6720,2023-12-20 11:40:00,,February,C,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,Ewallet,5.9,3.0475,1,63.9975
233-67-5758,2023-12-20 13:46:00,Monday,January,C,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,Ewallet,6.2,2.0175,2,84.735
303-96-2227,2023-12-20 17:16:00,Friday,March,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,Ewallet,4.4,48.69,11,1124.7389999999998
727-02-1313,2023-12-20 13:22:00,Friday,February,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,Cash,7.7,1.592,3,100.29599999999999
347-56-2442,2023-12-20 15:33:00,Thursday,February,A,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,Cash,4.1,3.291,1,69.11099999999999
849-09-3807,2023-12-20 13:28:00,,February,A,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,Cash,6.6,30.919,7,649.299
